latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
-41.18230921388888,-72.45907769166666,133.9694,8.76417,364,2023,232894.289
-41.182308747222216,-72.45907846666667,134.0202,8.76431,364,2023,232894.410
-41.18230883333333,-72.45907829722223,134.005,8.76444,364,2023,232894.324
-41.1823082861111,-72.45907896111112,134.1557,8.76458,364,2023,232894.723
-41.18230859444445,-72.45907857222221,134.0826,8.76472,364,2023,232894.518
-41.18230863055555,-72.45907860833336,134.0945,8.76486,364,2023,232894.604
-41.18230857777777,-72.45907880833333,134.1092,8.76500,364,2023,232894.739
-41.18230848055555,-72.4590787888889,134.1488,8.76514,364,2023,232894.959
-41.18230841666666,-72.45907891388889,134.13,8.76528,364,2023,232895.020
-41.18230843055555,-72.4590788611111,134.1097,8.76542,364,2023,232895.021
-41.18230844722221,-72.45907877500001,134.1117,8.76556,364,2023,232895.010
-41.18230852777778,-72.45907874166669,134.0934,8.76569,364,2023,232894.961
-41.18230838888888,-72.45907875,134.1389,8.76583,364,2023,232895.328
-41.18230832500001,-72.45907886666666,134.1705,8.76597,364,2023,232895.582
-41.18230859166667,-72.459078725,134.1211,8.76611,364,2023,232895.598
-41.18230856666667,-72.45907875555555,134.1306,8.76625,364,2023,232895.916
-41.182308575,-72.45907873611111,134.1222,8.76639,364,2023,232895.944
-41.182308605555555,-72.45907878055556,134.1138,8.76653,364,2023,232896.099
-41.18230836666667,-72.45907904444445,134.1944,8.76667,364,2023,232896.435
-41.18230838888888,-72.45907902222223,134.1964,8.76681,364,2023,232896.480
-41.18230837777777,-72.45907899166667,134.2105,8.76694,364,2023,232896.611
-41.18230834166666,-72.45907899166667,134.2221,8.76708,364,2023,232896.708
-41.18230833888889,-72.45907899999999,134.242,8.76722,364,2023,232896.760
-41.18230835833333,-72.45907894722222,134.2441,8.76736,364,2023,232896.715
-41.18230838888888,-72.45907885555556,134.2306,8.76750,364,2023,232896.543
-41.18230840555555,-72.45907897777778,134.219,8.76764,364,2023,232896.417
-41.18230845833334,-72.45907888333333,134.2129,8.76778,364,2023,232896.243
-41.182308363888886,-72.45907899444445,134.2395,8.76792,364,2023,232896.128
-41.18230863055555,-72.4590786388889,134.1446,8.76806,364,2023,232895.698
-41.18230843333334,-72.45907875833333,134.1491,8.76819,364,2023,232895.709
-41.18230818333332,-72.4590790638889,134.2174,8.76833,364,2023,232895.926
-41.18230819166666,-72.45907904166667,134.174,8.76847,364,2023,232895.990
-41.18230835833333,-72.45907898888889,134.1559,8.76861,364,2023,232896.149
-41.18230861666666,-72.45907864166665,134.1162,8.76875,364,2023,232896.180
-41.18230851666666,-72.45907858611112,134.1406,8.76889,364,2023,232896.326
-41.18230814999999,-72.45907877222223,134.2384,8.76903,364,2023,232896.518
-41.18230766944444,-72.45907910555556,134.1851,8.76917,364,2023,232896.431
-41.18230944722221,-72.45907861111111,134.0673,8.76958,364,2023,232895.674
-41.182309366666665,-72.45907869166668,134.0966,8.76972,364,2023,232895.604
-41.18230962222222,-72.45907844166666,134.0578,8.76986,364,2023,232895.169
-41.182309508333326,-72.45907850555555,134.0774,8.77000,364,2023,232894.916
-41.18230973888888,-72.45907816111112,134.0987,8.77014,364,2023,232894.903
-41.18230973055555,-72.45907824722224,134.103,8.77028,364,2023,232894.859
-41.18230977222222,-72.45907823888889,134.0933,8.77042,364,2023,232894.741
-41.18230971388887,-72.45907818611111,134.1037,8.77056,364,2023,232894.632
-41.18230981944444,-72.45907815,134.1002,8.77069,364,2023,232894.453
-41.18230976666666,-72.4590781388889,134.1101,8.77083,364,2023,232894.289
-41.18230989999999,-72.45907815277778,134.1002,8.77097,364,2023,232894.100
-41.1823097361111,-72.4590781638889,134.1246,8.77111,364,2023,232894.131
-41.18230985555555,-72.45907841111111,134.1233,8.77125,364,2023,232894.023
-41.182309752777776,-72.45907853333334,134.1104,8.77139,364,2023,232893.989
-41.182309633333325,-72.45907836666667,134.136,8.77153,364,2023,232894.105
-41.182309563888886,-72.45907844166666,134.1169,8.77167,364,2023,232894.202
-41.18230936388888,-72.45907885277778,134.111,8.77181,364,2023,232894.212
-41.182309269444445,-72.4590788888889,134.1327,8.77194,364,2023,232894.276
-41.18230912777778,-72.45907893333333,134.1232,8.77208,364,2023,232894.226
-41.1823093,-72.45907885833334,134.1209,8.77222,364,2023,232894.187
-41.182309408333325,-72.45907872222223,134.1122,8.77236,364,2023,232894.102
-41.18230933888888,-72.45907874444444,134.1245,8.77250,364,2023,232894.011
-41.18230933611111,-72.45907876944445,134.1199,8.77264,364,2023,232894.056
-41.18230943888888,-72.459078725,134.1183,8.77278,364,2023,232893.999
-41.18230948611111,-72.45907865000001,134.105,8.77292,364,2023,232893.954
-41.18230945,-72.4590786888889,134.1067,8.77306,364,2023,232893.990
-41.18230944444444,-72.4590787,134.0932,8.77319,364,2023,232894.002
-41.18230950277777,-72.45907868055556,134.0996,8.77333,364,2023,232893.966
-41.182309463888885,-72.459078675,134.1045,8.77347,364,2023,232894.020
-41.18230944722221,-72.45907871388889,134.0911,8.77361,364,2023,232894.131
-41.18230938333333,-72.45907875277778,134.0997,8.77375,364,2023,232894.327
-41.182309491666665,-72.45907867777778,134.094,8.77389,364,2023,232894.462
-41.182309536111106,-72.4590786611111,134.0871,8.77403,364,2023,232894.458
-41.182309425,-72.45907870833334,134.0913,8.77417,364,2023,232894.638
-41.18230926111111,-72.45907887222224,134.1025,8.77431,364,2023,232894.645
-41.18230935,-72.45907877777776,134.0947,8.77444,364,2023,232894.536
-41.18230941111109,-72.45907875277778,134.0934,8.77458,364,2023,232894.498
-41.18230945833333,-72.45907871111112,134.0841,8.77472,364,2023,232894.520
-41.182309427777774,-72.4590786888889,134.081,8.77486,364,2023,232894.466
-41.18230945,-72.45907871111112,134.0853,8.77500,364,2023,232894.387
-41.18230945,-72.459078725,134.0827,8.77514,364,2023,232894.244
-41.18230933611111,-72.45907880555556,134.0947,8.77528,364,2023,232894.218
-41.182309380555544,-72.45907873055556,134.0883,8.77542,364,2023,232894.265
-41.18230931111112,-72.45907875277778,134.104,8.77556,364,2023,232894.272
-41.182309372222214,-72.45907875,134.0931,8.77569,364,2023,232894.281
-41.18230938888888,-72.45907875555555,134.0889,8.77583,364,2023,232894.164
-41.18230940555555,-72.45907873333333,134.0895,8.77597,364,2023,232894.168
-41.18230943888888,-72.45907868611111,134.0735,8.77611,364,2023,232894.200
-41.182309358333335,-72.45907873611111,134.083,8.77625,364,2023,232894.359
-41.18230938888888,-72.45907873333333,134.0788,8.77639,364,2023,232894.534
-41.1823094,-72.45907874444444,134.0826,8.77653,364,2023,232894.714
-41.18230937499999,-72.45907873055556,134.0917,8.77667,364,2023,232894.860
-41.18230938611109,-72.45907875555555,134.0833,8.77681,364,2023,232895.108
-41.182309394444445,-72.45907878055556,134.0848,8.77694,364,2023,232895.373
-41.18230928888889,-72.45907881666668,134.0804,8.77708,364,2023,232895.527
-41.182309286111106,-72.45907883611112,134.0878,8.77722,364,2023,232895.677
-41.18230932777777,-72.45907881666668,134.0808,8.77736,364,2023,232895.736
-41.182309372222214,-72.45907883055555,134.0925,8.77750,364,2023,232895.798
-41.182309394444445,-72.45907877222223,134.0922,8.77764,364,2023,232895.971
-41.182309294444444,-72.4590788,134.0951,8.77778,364,2023,232896.098
-41.18230940555555,-72.45907874444444,134.0745,8.77792,364,2023,232896.114
-41.18230940555555,-72.45907871111112,134.0707,8.77806,364,2023,232896.170
-41.18230947777777,-72.45907873611111,134.0828,8.77819,364,2023,232896.407
-41.182309419444444,-72.45907878611112,134.0872,8.77833,364,2023,232896.630
-41.182309455555554,-72.45907873611111,134.0718,8.77847,364,2023,232896.799
-41.18230935555555,-72.45907868333333,134.0776,8.77861,364,2023,232896.878
-41.18230938888888,-72.45907872777778,134.0917,8.77875,364,2023,232896.912
-41.1823094,-72.45907875277778,134.1058,8.77889,364,2023,232896.796
-41.182309316666654,-72.45907877777776,134.0989,8.77903,364,2023,232896.509
-41.18230930555555,-72.45907874166669,134.0769,8.77917,364,2023,232896.143
-41.18230928055554,-72.45907875,134.096,8.77931,364,2023,232895.902
-41.18230928888889,-72.4590787638889,134.0929,8.77944,364,2023,232895.671
-41.18230929722222,-72.4590788,134.0997,8.77958,364,2023,232895.508
-41.182309269444445,-72.45907882222222,134.1074,8.77972,364,2023,232895.451
-41.18230927499999,-72.45907876944445,134.0903,8.77986,364,2023,232895.227
-41.182309247222214,-72.45907876111112,134.0996,8.78000,364,2023,232895.308
-41.18230931944444,-72.45907878055556,134.0789,8.78014,364,2023,232895.354
-41.182309330555555,-72.45907874444444,134.0853,8.78028,364,2023,232895.480
-41.18230929722222,-72.45907877500001,134.0904,8.78042,364,2023,232895.606
-41.18230938888888,-72.45907875,134.0974,8.78056,364,2023,232895.924
-41.18230940555555,-72.4590787638889,134.0905,8.78069,364,2023,232896.142
-41.182309380555544,-72.45907871111112,134.0883,8.78083,364,2023,232896.398
-41.182309333333336,-72.45907870555556,134.0861,8.78097,364,2023,232896.471
-41.182309294444444,-72.45907874166669,134.0936,8.78111,364,2023,232896.612
-41.18230932777777,-72.45907873055556,134.0974,8.78125,364,2023,232896.630
-41.182309497222214,-72.45907868611111,134.0902,8.78139,364,2023,232896.626
-41.1823094,-72.45907870833334,134.0981,8.78153,364,2023,232896.728
-41.18230933611111,-72.45907873611111,134.0904,8.78167,364,2023,232896.746
-41.182309294444444,-72.4590786888889,134.078,8.78181,364,2023,232896.731
-41.1823093,-72.45907872777778,134.0812,8.78194,364,2023,232896.832
-41.18230929166666,-72.45907876666666,134.0983,8.78208,364,2023,232896.821
-41.18230938333333,-72.45907869444444,134.1054,8.78222,364,2023,232896.806
-41.182309408333325,-72.459078675,134.0827,8.78236,364,2023,232896.704
-41.182309361111116,-72.45907869444444,134.0723,8.78250,364,2023,232896.683
-41.182309483333334,-72.45907858055556,134.0852,8.78264,364,2023,232896.599
-41.18230928333333,-72.45907880833333,134.0875,8.78278,364,2023,232896.693
-41.18230924444443,-72.45907886388888,134.1,8.78292,364,2023,232896.790
-41.182309416666655,-72.45907882777779,134.097,8.78306,364,2023,232896.840
-41.18230925555555,-72.45907882222222,134.0875,8.78319,364,2023,232896.891
-41.1823094,-72.45907872222223,134.082,8.78333,364,2023,232897.082
-41.18230919722222,-72.45907885555556,134.0914,8.78347,364,2023,232897.181
-41.18230943888888,-72.45907873888889,134.0931,8.78361,364,2023,232897.349
-41.1823092,-72.45907889444445,134.0947,8.78375,364,2023,232897.393
-41.182309491666665,-72.45907865555557,134.0933,8.78389,364,2023,232897.474
-41.18230935555555,-72.45907874166669,134.0879,8.78403,364,2023,232897.525
-41.182309380555544,-72.45907874722222,134.0962,8.78417,364,2023,232897.655
-41.182309366666665,-72.4590787638889,134.0794,8.78431,364,2023,232897.689
-41.18230955555556,-72.45907860833336,134.0726,8.78444,364,2023,232897.743
-41.18230947499999,-72.45907869166668,134.0848,8.78458,364,2023,232897.805
-41.18230953055555,-72.45907846666667,134.0715,8.78472,364,2023,232897.835
-41.182309524999994,-72.45907854722222,134.0728,8.78486,364,2023,232897.755
-41.18230947777777,-72.45907859166667,134.0791,8.78500,364,2023,232897.762
-41.18230945833333,-72.45907862222222,134.0796,8.78514,364,2023,232897.786
-41.18230951666666,-72.45907861944444,134.0645,8.78528,364,2023,232897.710
-41.182309508333326,-72.45907859166667,134.0829,8.78542,364,2023,232897.705
-41.18230947499999,-72.45907859166667,134.0877,8.78556,364,2023,232897.609
-41.182309497222214,-72.45907858333334,134.0947,8.78569,364,2023,232897.596
-41.182309491666665,-72.45907861944444,134.0956,8.78583,364,2023,232897.693
-41.182309455555554,-72.45907860555558,134.0818,8.78597,364,2023,232897.893
-41.1823095111111,-72.45907856944443,134.0871,8.78611,364,2023,232898.064
-41.18230948888888,-72.45907858888889,134.0902,8.78625,364,2023,232898.146
-41.18230935555555,-72.45907862777779,134.0994,8.78639,364,2023,232898.282
-41.182309427777774,-72.45907861666667,134.0806,8.78653,364,2023,232898.397
-41.18230940555555,-72.45907862222222,134.0893,8.78667,364,2023,232898.416
-41.182309427777774,-72.45907863055555,134.0871,8.78681,364,2023,232898.453
-41.18230941388887,-72.459078625,134.0926,8.78694,364,2023,232898.381
-41.18230948611111,-72.45907861944444,134.0945,8.78708,364,2023,232898.339
-41.18230942222222,-72.45907861944444,134.1038,8.78722,364,2023,232898.483
-41.18230946111111,-72.45907857222221,134.0983,8.78736,364,2023,232898.485
-41.18230947777777,-72.45907859722223,134.0908,8.78750,364,2023,232898.467
-41.182309527777775,-72.45907855277778,134.0923,8.78764,364,2023,232898.468
-41.182309483333334,-72.45907858333334,134.0842,8.78778,364,2023,232898.372
-41.182309430555556,-72.45907858333334,134.0874,8.78792,364,2023,232898.439
-41.18230948611111,-72.45907857222221,134.0857,8.78806,364,2023,232898.426
-41.182309408333325,-72.45907859722223,134.0877,8.78819,364,2023,232898.316
-41.182309430555556,-72.45907864166665,134.0906,8.78833,364,2023,232898.461
-41.182309497222214,-72.45907858888889,134.0823,8.78847,364,2023,232898.556
-41.18230936944444,-72.45907865555557,134.0887,8.78861,364,2023,232898.681
-41.18230945,-72.45907861111111,134.0821,8.78875,364,2023,232898.906
-41.182309497222214,-72.45907860277778,134.0751,8.78889,364,2023,232899.047
-41.18230946111111,-72.45907861666667,134.0796,8.78903,364,2023,232899.086
-41.18230947777777,-72.459078575,134.0842,8.78917,364,2023,232899.102
-41.182309466666666,-72.45907855555556,134.0856,8.78931,364,2023,232899.196
-41.18230945277777,-72.45907858333334,134.0792,8.78944,364,2023,232899.268
