rounded_cumulative_distance,Height(m),cumulative_distance,geometry,Datetime,latitude,longitude,height,water_frac,coherent_power,classification,missed_detection_rate,geolocation_qual,index_right,nearest_GNSS_height,nearest_GNSS_dist,nearest_index,distance_to_nearest,Height_detrended
8819.0,40.0512,8818.884423658072,POINT (714750.5315992492 5429996.875826789),2024-01-09 06:06:26.000,-41.25286119895178,-72.43651536653408,39.807827,0.96858335,13749564.0,3.0,0.00081477105,8388608.0,0.0,40.0512,8818.884423658072,8031,26.618583533353792,31.261016071875364
8797.0,39.94029999999999,8797.184010636955,POINT (714754.9258994104 5429975.6266560145),2024-01-09 06:06:34.000,-41.25308208831208,-72.43661468517564,39.71298,0.4914632,4186245.8,3.0,0.0008305355,8388608.0,0.0,39.94029999999999,8797.184010636955,8015,12.84336498191335,31.171745862289683
8623.0,39.5767,8623.130880545972,POINT (714867.8954356413 5429870.372525415),2024-01-09 06:08:15.000,-41.25387245741977,-72.43539127517516,41.10365,0.1140662,931407.94,5.0,0.0008348463,8388612.0,0.0,39.5767,8623.130880545972,7855,17.643852783976843,30.98163254759664
8441.0,39.2654,8440.626761559775,POINT (715039.6420028505 5429899.526302369),2024-01-09 06:10:09.000,-41.25389343401222,-72.43328635012085,39.696373,0.6266426,5095095.0,4.0,0.0005919417,8388608.0,0.0,39.2654,8440.626761559775,7692,19.465700903085377,30.852242718595747
8424.0,39.2751,8423.77351638857,POINT (715056.1195035101 5429903.06168933),2024-01-09 06:10:14.000,-41.25367241434618,-72.43315191123224,39.019043,0.39029375,9183941.0,3.0,0.0005358542,8388608.0,0.0,39.2751,8423.77351638857,7680,1.697740657764262,30.878741115958036
8326.0,39.13,8325.792330982997,POINT (715153.4014230957 5429912.596561765),2024-01-09 06:10:58.000,-41.25366078234437,-72.43197877846126,38.84219,0.4773437,7930511.5,3.0,0.00047286783,8388608.0,0.0,39.13,8325.792330982997,7596,9.552917061062756,30.83130342786
8190.0,38.8759,8190.009351921044,POINT (715288.8215140386 5429920.939909266),2024-01-09 06:11:44.000,-41.25316422139594,-72.4303710431833,38.401722,0.122122884,1796629.5,4.0,0.00042054793,8388608.0,0.0,38.8759,8190.009351921044,7503,33.29626996843474,30.712544509897693
8172.0,38.8652,8171.936030708182,POINT (715306.8353957477 5429919.494955436),2024-01-09 06:11:50.000,-41.25353142216614,-72.43016153772169,38.659355,0.929519,10705410.0,3.0,0.00044982007,8388608.0,0.0,38.8652,8171.936030708182,7490,6.583283280198585,30.71985901264216
7979.0,38.7938,7979.054646780086,POINT (715485.5345514631 5429852.3961534565),2024-01-09 06:13:44.000,-41.25393632887158,-72.4279400447769,40.49734,0.013217911,708604.06,2.0,0.0004942978,8388612.0,0.0,38.7938,7979.054646780086,7307,11.645179019200244,30.840712676437867
7977.0,38.7891,7977.006721536051,POINT (715487.2963001601 5429851.35201063),2024-01-09 06:13:45.000,-41.253931310392254,-72.42791255436629,38.280464,0.28308025,5375788.0,4.0,0.0004762765,8388608.0,0.0,38.7891,7977.006721536051,7305,13.253559827472026,30.838053936840126
7885.0,38.7013,7885.061662111741,POINT (715563.1043336795 5429799.557382802),2024-01-09 06:14:24.000,-41.2546047660302,-72.42716001990794,38.43644,0.59907687,11440558.0,3.0,0.0005266864,8388608.0,0.0,38.7013,7885.061662111741,7229,15.768942828592596,30.84189976694693
7850.0,38.69649999999999,7850.432288933533,POINT (715592.5345224123 5429781.328816431),2024-01-09 06:14:36.000,-41.254506622585374,-72.42662306656604,38.31264,1.1065502,22082556.0,3.0,0.00052326627,8388608.0,0.0,38.69649999999999,7850.432288933533,7204,16.28433784036814,30.8716164410441
7565.0,37.7794,7564.723770306572,POINT (715852.5064625945 5429683.3892457),2024-01-09 06:16:36.000,-41.25581350770999,-72.42382578678485,46.23759,-0.033260692,396976.1,1.0,0.0009110175,8388612.0,0.0,37.7794,7564.723770306572,6977,45.55311098955802,30.239295139563584
7556.0,37.7989,7555.914192163976,POINT (715860.4471858663 5429679.59045807),2024-01-09 06:16:41.000,-41.25555416610388,-72.42351207881387,378.55014,-0.009088198,413681.16,1.0,0.050645296,8388613.0,0.0,37.7989,7555.914192163976,6969,8.459579583353356,30.267576047497343
7531.0,37.8059,7530.625528369156,POINT (715878.8843653416 5429662.882692725),2024-01-09 06:16:53.000,-41.25544290748215,-72.42287270277598,42.80423,0.024726015,891842.25,1.0,0.00060864293,8388612.0,0.0,37.8059,7530.625528369156,6945,37.70932801706014,30.299782410952638
7511.0,37.8078,7511.009953211027,POINT (715886.7336442599 5429644.928385067),2024-01-09 06:17:02.000,-41.25597611533706,-72.42361471703128,184.42418,0.056142326,496248.1,1.0,0.33384863,8388612.0,0.0,37.8078,7511.009953211027,6926,44.25119760276467,30.32123414847551
7482.0,37.6291,7481.707578955843,POINT (715905.7121622607 5429622.75430992),2024-01-09 06:17:15.000,-41.25609179639781,-72.42314030911899,346.12717,0.7936906,542270.44,1.0,0.0030819783,8388612.0,0.0,37.6291,7481.707578955843,6900,22.43600519317085,30.17174116002709
7464.0,37.5907,7463.690915543693,POINT (715914.1095382052 5429606.835843065),2024-01-09 06:17:21.000,-41.25594932200499,-72.42231584871729,43.48956,-0.011613909,425415.62,1.0,0.0006715079,8388612.0,0.0,37.5907,7463.690915543693,6887,45.67172576858548,30.15129918936003
7450.0,37.5313,7450.008358147872,POINT (715918.6412057737 5429593.940241533),2024-01-09 06:17:26.000,-41.25619425369002,-72.42254652077293,41.719063,-0.021623688,297147.88,2.0,0.000689426,8388613.0,0.0,37.5313,7450.008358147872,6878,17.8051545863357,30.10553721774759
7410.0,37.48524999999999,7409.98966435607,POINT (715923.2571462509 5429554.267140649),2024-01-09 06:17:44.000,-41.25656626916513,-72.42239833490953,47.22284,0.010492302,589108.1,1.0,0.0011349121,8388612.0,0.0,37.48524999999999,7409.98966435607,6844,23.945499186795,30.099375673258976
7408.0,37.479,7407.796118724121,POINT (715923.4508576202 5429552.082219104),2024-01-09 06:17:45.000,-41.25661806492853,-72.42269017377885,172.81349,-0.20713937,155011.81,1.0,0.3701548,8388612.0,0.0,37.479,7407.796118724121,6842,1.08112116375568,30.095312080136914
7308.0,37.3202,7307.724715629908,POINT (715904.0982464134 5429455.081191158),2024-01-09 06:18:34.000,-41.25749155135053,-72.42298258008003,36.70765,0.25727305,6286254.5,3.0,0.00057944795,8388608.0,0.0,37.3202,7307.724715629908,6746,9.023476263990258,30.036257807247686
7269.0,37.1749,7269.056249672418,POINT (715902.0960663038 5429416.678911116),2024-01-09 06:18:53.000,-41.25776030550766,-72.4233799272588,416.99295,-0.010158064,432769.03,1.0,0.04268812,8388612.0,0.0,37.1749,7269.056249672418,6710,42.35825819433989,29.929500429154935
7193.0,37.0969,7192.586204372542,POINT (715898.529970683 5429340.58428069),2024-01-09 06:19:22.000,-41.25855540485576,-72.42329254679032,561.71515,-0.005627462,438224.9,1.0,0.012463147,8388612.0,0.0,37.0969,7192.586204372542,6653,33.02282979643321,29.927721607581386
7154.0,36.9837,7154.258039062144,POINT (715907.3978637485 5429303.333011955),2024-01-09 06:19:35.000,-41.2589197849908,-72.42307383370962,70.466484,-0.02983321,348528.9,1.0,0.011643998,8388612.0,0.0,36.9837,7154.258039062144,6626,25.457270384495796,29.85272503632824
7153.0,37.0012,7153.016338979196,POINT (715907.6860248232 5429302.125211354),2024-01-09 06:19:36.000,-41.25887633229023,-72.42283614298788,69.24999,-0.027799863,356514.75,1.0,0.013335192,8388612.0,0.0,37.0012,7153.016338979196,6625,4.972060772835428,29.871462695377655
7132.0,37.0122,7132.241177470428,POINT (715912.8183848135 5429282.000846442),2024-01-09 06:19:45.000,-41.25909277877925,-72.42291098401631,65.42051,0.022428839,549368.4,1.0,0.017394038,8388612.0,0.0,37.0122,7132.241177470428,6607,17.61761615994654,29.903170245451527
7109.0,36.95,7108.556632950488,POINT (715919.5117548652 5429259.284398213),2024-01-09 06:19:54.000,-41.25925816618569,-72.42266455737132,36.412895,1.688003,31209186.0,3.0,0.00057924207,8388608.0,0.0,36.95,7108.556632950488,6589,3.7011383789415095,29.864577710135567
7107.0,36.9488,7107.154612132751,POINT (715919.8930812716 5429257.9352308605),2024-01-09 06:19:54.000,-41.25915254144849,-72.42212897972763,74.60067,0.13474734,977695.94,1.0,0.011162831,8388612.0,0.0,36.9488,7107.154612132751,6588,42.65229602049024,29.864775168166187
7091.0,36.955,7090.537612958501,POINT (715922.8310859827 5429241.599062187),2024-01-09 06:19:59.000,-41.259366581769626,-72.42219067868245,65.540924,0.0027689873,470058.56,1.0,0.020654477,8388612.0,0.0,36.955,7090.537612958501,6577,32.62186525417383,29.88753808837901
7081.0,36.9437,7080.996162583804,POINT (715923.3975043165 5429232.078713996),2024-01-09 06:20:03.000,-41.25949662547532,-72.42289598179633,547.9926,-0.015471107,311066.84,1.0,0.00944848,8388613.0,0.0,36.9437,7080.996162583804,6571,27.673592529057423,29.88574848671348
7076.0,36.9336,7076.206423970289,POINT (715923.3149681324 5429227.289731184),2024-01-09 06:20:04.000,-41.25955270128517,-72.42209978914593,74.64727,0.0088947555,473636.3,1.0,0.013334326,8388612.0,0.0,36.9336,7076.206423970289,6568,39.04536757715156,29.880422637428904
7058.0,36.9853,7058.06306519616,POINT (715920.9507567236 5429209.323050257),2024-01-09 06:20:10.000,-41.259754509335465,-72.42209426967707,47.682617,0.05130391,717307.7,1.0,0.0025833335,8388612.0,0.0,36.9853,7058.06306519616,6556,41.755174395207774,29.950206949801874
7054.0,36.9511,7053.696557936448,POINT (715920.2491058363 5429205.013315512),2024-01-09 06:20:12.000,-41.25970546330366,-72.42292930757105,548.70624,-0.037582915,185089.19,1.0,0.008854451,8388612.0,0.0,36.9511,7053.696557936448,6553,28.3517090787961,29.920359246542873
7037.0,36.9847,7037.015301979895,POINT (715918.1051886792 5429188.472399963),2024-01-09 06:20:17.000,-41.25987700425586,-72.42276429342962,47.634983,0.052981954,715178.25,1.0,0.0029902945,8388612.0,0.0,36.9847,7037.015301979895,6541,12.689938055911156,29.970586214418407
7033.0,36.9673,7033.150200511328,POINT (715917.8116675499 5429184.618826882),2024-01-09 06:20:19.000,-41.25991292547172,-72.42296103599767,66.134674,-0.0014381456,429794.94,1.0,0.020290961,8388612.0,0.0,36.9673,7033.150200511328,6538,28.96709570126591,29.957038737161362
7030.0,36.974,7029.503339517983,POINT (715917.6506380704 5429180.975549134),2024-01-09 06:20:21.000,-41.2599440956928,-72.4231315385847,67.43116,-0.046259288,256103.34,5.0,0.018878847,8392708.0,0.0,36.974,7029.503339517983,6535,43.20425744879509,29.967373729678755
7018.0,36.9635,7017.6244593046185,POINT (715917.1692543798 5429169.10664058),2024-01-09 06:20:26.000,-41.26006545164401,-72.42264437054257,36.46257,0.62911534,10697890.0,3.0,0.00052407035,8388608.0,0.0,36.9635,7017.6244593046185,6525,2.2593664265304643,29.968713950835934
7008.0,36.9474,7008.207231146709,POINT (715916.716732574 5429159.700811449),2024-01-09 06:20:30.000,-41.26013610747354,-72.42306690145375,554.5586,-0.05112252,203352.7,1.0,0.010197506,8388613.0,0.0,36.9474,7008.207231146709,6516,37.485619757105766,29.962000531226877
7006.0,36.9727,7006.2073439419255,POINT (715916.5917940035 5429157.704848614),2024-01-09 06:20:31.000,-41.26017662296577,-72.42217946077102,574.339,0.30074874,2119845.8,1.0,0.023879377,8388613.0,0.0,36.9727,7006.2073439419255,6514,37.00581103700772,29.989293909926616
6979.0,36.949,6979.115168972771,POINT (715912.6586145437 5429130.997977863),2024-01-09 06:20:44.000,-41.26043776481247,-72.4224988977661,573.9668,-0.078901194,161025.98,1.0,0.024862982,8388612.0,0.0,36.949,6979.115168972771,6488,13.803718431669324,29.99259791514443
6970.0,36.9151,6969.778148418886,POINT (715909.6278686794 5429122.16721324),2024-01-09 06:20:48.000,-41.26047607006704,-72.4227144064269,79.933266,0.02326621,530786.4,1.0,0.0088415565,8388612.0,0.0,36.9151,6969.778148418886,6480,2.2575030714278936,29.968004548961876
6967.0,36.9226,6967.480472377761,POINT (715908.8693563452 5429119.998363798),2024-01-09 06:20:49.000,-41.26048799611758,-72.4227736509012,572.8911,-0.03133342,390056.38,1.0,0.022861257,8388612.0,0.0,36.9226,6967.480472377761,6478,6.536312018358076,29.977794747363223
6945.0,36.9256,6944.927889821699,POINT (715901.1822389453 5429098.796605772),2024-01-09 06:21:00.000,-41.26069640332221,-72.4228105339945,82.073296,-0.067291155,149788.73,5.0,0.007573159,8388612.0,0.0,36.9256,6944.927889821699,6457,2.275094216855104,30.003273933981227
6940.0,36.9267,6939.798666256438,POINT (715899.3315014183 5429094.013807558),2024-01-09 06:21:02.000,-41.26071525126526,-72.42290766568823,569.7429,-0.006831322,509549.3,1.0,0.021456089,8388612.0,0.0,36.9267,6939.798666256438,6452,9.20035684180774,30.009486464816316
6931.0,36.9081,6931.181560437877,POINT (715896.4394522811 5429085.899705041),2024-01-09 06:21:06.000,-41.26086083945197,-72.42260095453611,76.33691,-0.015335922,340648.2,1.0,0.014357533,8388612.0,0.0,36.9081,6931.181560437877,6444,20.2814723016897,29.999475526814916
6898.0,36.932,6897.951311933188,POINT (715890.2247211605 5429053.280058163),2024-01-09 06:21:25.000,-41.26111523167949,-72.42288630415169,549.5796,-0.07722714,176829.81,1.0,0.009045364,8388612.0,0.0,36.932,6897.951311933188,6411,1.0806254996975737,30.05649762960038
6883.0,36.93495,6882.9261258473925,POINT (715887.3816372529 5429038.543944411),2024-01-09 06:21:34.500,-41.261184505274784,-72.42326237526504,80.80314,-0.057835896,174960.08,1.0,0.008044733,8388612.0,0.0,36.93495,6882.9261258473925,6396,28.908917478137145,30.074423917178674
6863.0,36.9026,6863.331880272094,POINT (715885.1905488811 5429019.100453683),2024-01-09 06:21:46.000,-41.261403280720046,-72.42335004333813,88.95205,-0.019656269,262162.53,1.0,0.0046037054,8388612.0,0.0,36.9026,6863.331880272094,6377,33.91104218075377,30.061604394534477
6834.0,36.8761,6833.664449628268,POINT (715883.7232046952 5428989.472745167),2024-01-09 06:21:59.000,-41.261695480604,-72.42273317993147,562.5271,-0.12900826,189276.34,1.0,0.016830629,8388612.0,0.0,36.8761,6833.664449628268,6350,18.454930842661877,30.064675274422022
6807.0,36.8533,6806.925462296565,POINT (715880.9961548306 5428962.880083089),2024-01-09 06:22:09.000,-41.26193125337415,-72.42291387059134,562.3212,-0.03915706,403761.9,1.0,0.01782848,8388612.0,0.0,36.8533,6806.925462296565,6330,5.242715800580961,30.06852724142897
6791.0,36.8272,6790.560763019277,POINT (715879.3206409537 5428946.602147873),2024-01-09 06:22:15.000,-41.26204710205372,-72.42354460101626,82.74763,-0.02847669,283628.66,1.0,0.006599665,8388612.0,0.0,36.8272,6790.560763019277,6318,46.54650008930172,30.058738682838715
6741.0,36.828,6741.006317045151,POINT (715879.4386054613 5428897.161866344),2024-01-09 06:22:36.000,-41.2624978568422,-72.42268315819751,86.780334,-0.03871003,233318.23,1.0,0.005577748,8388612.0,0.0,36.828,6741.006317045151,6277,24.2840534729726,30.10893185703662
6739.0,36.8234,6739.023836775024,POINT (715879.6012332349 5428895.186074823),2024-01-09 06:22:36.000,-41.26252880216215,-72.42281095481599,36.346367,1.9190303,52907376.0,3.0,0.0001856639,8388609.0,0.0,36.8234,6739.023836775024,6275,13.266612848901506,30.10630788545145
6738.0,36.8217,6738.038235963232,POINT (715879.6715094014 5428894.20298265),2024-01-09 06:22:37.000,-41.26254613458795,-72.42294724524078,90.9665,0.025427483,488805.6,1.0,0.0058996025,8388612.0,0.0,36.8217,6738.038235963232,6274,1.7144054626913647,30.105590278688414
6718.0,36.7992,6718.289854338295,POINT (715881.1367815465 5428874.514052513),2024-01-09 06:22:47.000,-41.2627038523815,-72.4227008891271,85.26686,0.064386174,638374.5,5.0,0.0066473642,8388612.0,0.0,36.7992,6718.289854338295,6255,20.41830656692905,30.10277439046794
6711.0,36.7758,6711.415881478093,POINT (715881.7999286335 5428867.672392607),2024-01-09 06:22:50.000,-41.26282600247962,-72.42336906185295,89.72801,0.02041754,487372.7,1.0,0.0055338596,8388612.0,0.0,36.7758,6711.415881478093,6249,36.8537257630376,30.086225992422943
6696.0,36.7806,6695.857790119583,POINT (715883.7242382503 5428852.235266573),2024-01-09 06:22:56.000,-41.26288779466203,-72.42259803260868,90.641846,-0.033208717,183797.64,2.0,0.005545402,8388612.0,0.0,36.7806,6695.857790119583,6237,25.97053290084514,30.106533450967817
6694.0,36.7659,6694.429104878765,POINT (715883.8943208957 5428850.81674149),2024-01-09 06:22:57.000,-41.26293128054321,-72.42283886637921,580.42676,-0.020919608,609693.75,1.0,0.10640193,8388612.0,0.0,36.7659,6694.429104878765,6236,5.305200116168047,30.09325748664386
6692.0,36.7686,6691.556482686035,POINT (715884.2146303668 5428847.962068179),2024-01-09 06:22:58.000,-41.262969591993816,-72.42304545982273,91.6141,0.05456056,608305.75,5.0,0.0056888917,8388612.0,0.0,36.7686,6691.556482686035,6234,12.471340828939631,30.09882076007132
6675.0,36.7448,6674.828255990048,POINT (715885.7451604188 5428831.3043522565),2024-01-09 06:23:03.000,-41.26309342810386,-72.42260630096109,714.78516,-0.027538752,291133.62,1.0,0.042028412,8388612.0,0.0,36.7448,6674.828255990048,6223,22.4288954242126,30.091694545823017
6673.0,36.7266,6673.280994863627,POINT (715885.8729123892 5428829.762374167),2024-01-09 06:23:03.000,-41.263114114821086,-72.4227269109885,91.24614,0.18617146,1340467.1,2.0,0.0060740127,8388612.0,0.0,36.7266,6673.280994863627,6222,12.119256746047633,30.075036771487024
6672.0,36.7253,6671.714826511377,POINT (715886.0073382765 5428828.201985437),2024-01-09 06:23:04.000,-41.26314896725164,-72.42291751459601,81.27882,0.006582607,414071.53,1.0,0.011203102,8388612.0,0.0,36.7253,6671.714826511377,6221,4.265817095156933,30.075297842844503
6667.0,36.7304,6667.064002522708,POINT (715886.40737101 5428823.568453259),2024-01-09 06:23:05.000,-41.26320932660244,-72.42320663886824,36.652294,0.30659187,4400664.0,3.0,0.00019026382,8388608.0,0.0,36.7304,6667.064002522708,6218,29.04517825837264,30.08503353102385
6653.0,36.7522,6653.013878207054,POINT (715887.9313928133 5428809.602985449),2024-01-09 06:23:10.000,-41.26325666469271,-72.42239763302655,81.14885,0.08710526,748983.5,1.0,0.012534912,8388612.0,0.0,36.7522,6653.013878207054,6209,37.39644077511945,30.120837930108195
6651.0,36.733,6651.441223566711,POINT (715888.1315161032 5428808.043115811),2024-01-09 06:23:11.000,-41.26328368337999,-72.42254541689397,80.22592,-0.0383157,217511.11,1.0,0.013618161,8388612.0,0.0,36.733,6651.441223566711,6208,24.689297140815214,30.10320546664455
6648.0,36.73,6648.262589804872,POINT (715888.5712161799 5428804.895040858),2024-01-09 06:23:12.000,-41.26334397791512,-72.4228342093063,36.347565,0.2682103,8727154.0,3.0,0.00015519201,8388608.0,0.0,36.73,6648.262589804872,6206,0.4888117758729758,30.103373755746034
6647.0,36.7375,6646.692872025579,POINT (715888.796217368 5428803.34153245),2024-01-09 06:23:12.000,-41.26341693484155,-72.42323328891717,36.628468,0.1844529,2373786.2,3.0,0.00018376466,8388608.0,0.0,36.7375,6646.692872025579,6205,34.64122045081898,30.11243836497917
6627.0,36.6496,6627.134976131185,POINT (715892.3452888732 5428784.113649825),2024-01-09 06:23:18.000,-41.26353494517664,-72.42281078971513,83.66669,0.27068877,1510877.1,1.0,0.0106707,8388612.0,0.0,36.6496,6627.134976131185,6192,2.7926941282116737,30.04403261095179
6606.0,36.6703,6606.098487701189,POINT (715898.2015748858 5428763.927016573),2024-01-09 06:23:26.000,-41.26373276933904,-72.42278388150987,90.44986,1.3040829,4857817.5,3.0,0.0071063926,8388612.0,0.0,36.6703,6606.098487701189,6177,7.316686515631911,30.085700637475124
6598.0,36.6569,6597.910677246973,POINT (715901.1549445391 5428756.29225573),2024-01-09 06:23:29.000,-41.26365351579636,-72.42230949325403,36.230392,0.6675304,26640186.0,4.0,0.000133207,8388608.0,0.0,36.6569,6597.910677246973,6171,32.81170342371584,30.0804618012237
6586.0,36.7045,6585.865939869155,POINT (715906.5854500743 5428745.552955503),2024-01-09 06:23:34.000,-41.263916357781504,-72.42267903244664,90.58001,1.457135,6195486.5,3.0,0.0073890104,8388612.0,0.0,36.7045,6585.865939869155,6162,8.403319647424466,30.140067339773786
6583.0,36.6745,6583.164586966183,POINT (715907.988489926 5428743.244613992),2024-01-09 06:23:35.000,-41.26389937400664,-72.42257864417297,715.5946,-0.04252458,242374.8,1.0,0.046517048,8388612.0,0.0,36.6745,6583.164586966183,6160,0.3587182853433575,30.112759901296442
6554.0,36.6328,6554.242479742351,POINT (715923.90265781 5428719.109734065),2024-01-09 06:23:45.000,-41.26405222761001,-72.42227259497793,36.288017,0.47148532,17342302.0,3.0,0.00012863285,8388608.0,0.0,36.6328,6554.242479742351,6139,10.899790670209883,30.09988788337141
