rounded_cumulative_distance,Height(m),cumulative_distance,geometry,Datetime,latitude,longitude,height,water_frac,coherent_power,classification,missed_detection_rate,geolocation_qual,index_right,nearest_GNSS_height,nearest_GNSS_dist,nearest_index,distance_to_nearest,height_detrended
5741.0,36.1597,5740.928571415558,POINT (716601.9282210951 5428414.172569346),2024-01-09 06:32:31.000,-41.26662398633974,-72.4141449183453,35.749886,0.89770013,13095757.0,4.0,0.00040146575,8388608.0,0.0,36.1597,5740.928571415558,5336,6.25395994530414,30.15039227209737
5671.0,36.1107,5671.100187505928,POINT (716657.6049441434 5428372.036881762),2024-01-09 06:33:18.500,-41.26712953262925,-72.4136005262609,35.67645,0.7771097,15511682.0,4.0,0.0003709156,8388608.0,0.0,36.1107,5671.100187505928,5266,13.102652384216888,30.1450643477976
5661.0,36.0786,5661.1077053894105,POINT (716665.2886599666 5428365.649744349),2024-01-09 06:33:24.000,-41.26709581814782,-72.41341622047003,37.4056,0.34731326,3150285.2,6.0,0.00040472543,8388608.0,0.0,36.0786,5661.1077053894105,5256,0.6411355203080253,31.883960652814565
5653.0,36.0699,5652.959569690484,POINT (716671.4145162975 5428360.2772216825),2024-01-09 06:33:29.000,-41.26681204994184,-72.41297317133734,35.708633,2.130144,55798868.0,3.0,0.00035410005,8388609.0,0.0,36.0699,5652.959569690484,5248,47.31044867523986,30.19494104915867
5629.0,36.0497,5628.788664689632,POINT (716689.2930238234 5428344.014898388),2024-01-09 06:33:44.000,-41.26723403246719,-72.4130633211754,35.60059,1.314791,29500548.0,4.0,0.00034033577,8388608.0,0.0,36.0497,5628.788664689632,5224,6.794483364207765,30.11047347415592
5585.0,36.0721,5585.153114433048,POINT (716720.0416126328 5428313.060583166),2024-01-09 06:34:10.000,-41.26731517430624,-72.4123984769916,35.687237,0.9247087,20551452.0,4.0,0.0003047095,8388608.0,0.0,36.0721,5585.153114433048,5180,38.69127978997319,30.23968100890842
5506.0,35.97275,5506.09729212391,POINT (716770.9775108164 5428252.717174896),2024-01-09 06:34:59.000,-41.26807912884336,-72.41210716368641,36.081905,0.2227469,3688263.8,6.0,0.00028401864,8388608.0,0.0,35.97275,5506.09729212391,5101,0.2582878716464108,30.711457193702476
5496.0,35.9518,5495.9568574299465,POINT (716777.7253757906 5428245.148664527),2024-01-09 06:35:05.000,-41.268028651020686,-72.41186568763374,35.61671,1.8202578,46282464.0,4.0,0.00026369223,8388608.0,0.0,35.9518,5495.9568574299465,5091,18.77331773049711,30.256152806302982
5461.0,35.964,5460.683501502815,POINT (716800.6305369183 5428218.429173319),2024-01-09 06:35:29.000,-41.26813263673313,-72.41132575350389,35.550297,2.1424701,50742750.0,4.0,0.00022444336,8388608.0,0.0,35.964,5460.683501502815,5056,44.5733483075614,30.224144159678758
5447.0,35.9529,5446.612585439391,POINT (716808.8730406541 5428207.027052564),2024-01-09 06:35:36.000,-41.268339910541386,-72.41135048920864,35.520718,0.26838744,5426458.5,4.0,0.00021828673,8388608.0,0.0,35.9529,5446.612585439391,5042,28.998514590685406,30.208289421401034
5350.0,35.8831,5349.847964904826,POINT (716865.2180902475 5428128.509214809),2024-01-09 06:36:29.000,-41.26902470898605,-72.41066047750093,35.650604,0.86474115,29811072.0,3.0,0.00017204098,8388608.0,0.0,35.8831,5349.847964904826,4947,28.713997435034635,30.43255612637339
5329.0,35.869499999999995,5328.86958308542,POINT (716876.7990368919 5428111.017607708),2024-01-09 06:36:37.000,-41.26950962010021,-72.41114388492679,261.47888,1.4479733,652367.6,7.0,0.3312732,8388612.0,0.0,35.869499999999995,5328.86958308542,4930,35.44652420989029,256.28129367992835
5295.0,35.85339999999999,5295.4026412099765,POINT (716896.6691653515 5428084.114011913),2024-01-09 06:36:51.000,-41.2693336528498,-72.41013264299954,35.57384,0.37625077,12435874.0,4.0,0.00015395321,8388608.0,0.0,35.85339999999999,5295.4026412099765,4901,43.351653892462615,30.408896122486645
5245.0,35.7065,5245.10052614334,POINT (716926.3543005759 5428043.600323664),2024-01-09 06:37:15.000,-41.2696678164122,-72.40979202847342,267.692,0.52551526,418497.78,7.0,0.3576336,8388612.0,0.0,35.7065,5245.10052614334,4853,43.061421433898495,262.5761189830173
5243.0,35.72239999999999,5242.715252247754,POINT (716927.8735968951 5428041.761505116),2024-01-09 06:37:17.000,-41.27021843222128,-72.41058514921707,250.2013,0.23369804,314237.5,7.0,0.29145175,8388612.0,0.0,35.72239999999999,5242.715252247754,4851,47.24450749093794,245.08774549275375
5198.0,35.7134,5198.192624189639,POINT (716957.1604164246 5428008.352324826),2024-01-09 06:37:36.000,-41.2702880163602,-72.40985721743988,265.36328,1.5789706,530454.2,7.0,0.29550207,8388614.0,0.0,35.7134,5198.192624189639,4813,8.029767720338228,260.293151251054
5115.0,35.5992,5115.455609407783,POINT (717009.2071180028 5427944.626043587),2024-01-09 06:38:13.000,-41.27077178513292,-72.40912782907594,35.3635,0.6458564,14648664.0,3.0,0.00015600516,8388608.0,0.0,35.5992,5115.455609407783,4738,3.191671211517402,30.374069937611967
5028.0,35.5153,5028.27839759668,POINT (717055.8992508706 5427871.011919088),2024-01-09 06:38:53.000,-41.27150195489769,-72.4086862811555,35.181725,0.48790273,10802450.0,3.0,0.00019554058,8388608.0,0.0,35.5153,5028.27839759668,4658,11.654361660564236,30.27732443147866
5007.0,35.485299999999995,5007.234845463749,POINT (717067.5310904195 5427853.476440049),2024-01-09 06:39:03.000,-41.2716931310002,-72.40862310588074,35.26334,0.52171576,10342703.0,3.0,0.00020722857,8388608.0,0.0,35.485299999999995,5007.234845463749,4638,19.584201862011085,30.37946454979625
4990.0,35.4676,4990.127121257953,POINT (717077.4733996566 5427839.557687939),2024-01-09 06:39:11.000,-41.271601507678085,-72.40812225266365,35.15494,1.0164808,25217300.0,3.0,0.00019874942,8388609.0,0.0,35.4676,4990.127121257953,4622,20.01646970538355,30.287750804153433
4974.0,35.4601,4973.529234175787,POINT (717087.0804007186 5427826.024299358),2024-01-09 06:39:19.000,-41.27180510382382,-72.40812692164855,35.149593,1.5594599,35426350.0,3.0,0.00021073305,8388608.0,0.0,35.4601,4973.529234175787,4607,6.076845536225652,30.29859278185223
4889.0,35.405199999999994,4889.446892352745,POINT (717120.4382493524 5427749.291492567),2024-01-09 06:39:50.000,-41.27260848722869,-72.40808601665526,35.20544,0.28210974,8593541.0,3.0,0.00026947568,8388608.0,0.0,35.405199999999994,4889.446892352745,4544,28.95948898401778,30.43645065166338
4886.0,35.4139,4885.6467268298775,POINT (717121.5738075197 5427745.6650348455),2024-01-09 06:39:51.000,-41.272534444715,-72.40768125079853,34.974674,2.0081184,62447076.0,4.0,0.00024110316,8388608.0,0.0,35.4139,4885.6467268298775,4541,5.810668004257465,30.209391195429877
4818.0,35.398799999999994,4817.584820294887,POINT (717143.4297490396 5427681.220670542),2024-01-09 06:40:23.000,-41.27303091859745,-72.40707053466605,35.011753,1.4150523,54888750.0,3.0,0.0002941805,8388608.0,0.0,35.398799999999994,4817.584820294887,4478,34.53854520020523,30.312855313100446
4627.0,35.2602,4627.029606698857,POINT (717154.536167244 5427491.653276222),2024-01-09 06:41:50.000,-41.274847775932464,-72.40702619947814,35.070183,2.3158898,49966590.0,4.0,0.00041323976,8388609.0,0.0,35.2602,4627.029606698857,4304,20.12569517933717,30.557145964400455
4579.0,35.23945,4579.016740827452,POINT (717144.9717389296 5427444.622340124),2024-01-09 06:42:15.000,-41.27528245861527,-72.40718544498765,34.866913,1.3039868,30582618.0,4.0,0.00041294994,8388608.0,0.0,35.23945,4579.016740827452,4258,15.18887201787626,30.400705974208304
4554.0,35.2095,4553.73500580777,POINT (717139.0714123826 5427420.041404299),2024-01-09 06:42:30.000,-41.275497631384695,-72.40729092667954,35.550217,0.121138,2316377.2,6.0,0.00043499933,8388608.0,0.0,35.2095,4553.73500580777,4233,11.417585230614698,31.10866886255924
4305.0,34.662,4304.941496737977,POINT (717088.8255361666 5427179.897817547),2024-01-09 06:44:25.000,-41.277636500098886,-72.40789946841909,32.53726,0.6971411,25883290.0,7.0,0.00033244732,8388608.0,0.0,34.662,4304.941496737977,4011,3.4163800959509967,28.33837603722179
4108.0,34.5425,4107.786297575455,POINT (717159.8089878446 5426998.144430721),2024-01-09 06:45:56.000,-41.279339665305066,-72.40719697558228,23.627947,0.44443342,10459706.0,3.0,0.00018638477,8388608.0,0.0,34.5425,4107.786297575455,3836,16.59856039029083,19.621361075318035
4063.0,34.5245,4062.688612674134,POINT (717179.7072164761 5426957.692888818),2024-01-09 06:46:15.000,-41.27970075839562,-72.40695415878099,22.439535,0.20170088,3767264.0,3.0,0.00021691484,8388608.0,0.0,34.5245,4062.688612674134,3797,17.38432069795212,18.476935723228134
3783.0,34.422999999999995,3782.543636463067,POINT (717341.1239628152 5426730.286129149),2024-01-09 06:48:46.000,-41.28181108485981,-72.4052287687764,34.464233,0.34407398,3025839.0,4.0,0.0007341328,8388608.0,0.0,34.422999999999995,3782.543636463067,3525,43.783901817731696,30.774876983039416
3781.0,34.421699999999994,3781.290874891069,POINT (717341.6757325311 5426729.161423971),2024-01-09 06:48:46.000,-41.28144243014557,-72.40428584626943,33.35907,0.6091128,8886288.0,6.0,0.0005761033,8388608.0,0.0,34.421699999999994,3781.290874891069,3524,45.206038118499954,29.670935881287704
3415.0,34.1592,3415.178454345258,POINT (717457.1702374993 5426385.773825904),2024-01-09 06:51:45.000,-41.2846911176504,-72.40320373295299,34.006607,1.1098543,24748652.0,4.0,0.00021186833,8388608.0,0.0,34.1592,3415.178454345258,3188,4.736265022031292,30.67556567160055
3396.0,34.139799999999994,3396.1073699139324,POINT (717460.0071437887 5426366.916716554),2024-01-09 06:51:55.000,-41.28479932112503,-72.40268701225045,33.174374,0.15280056,4687835.0,6.0,0.0002098107,8388608.0,0.0,34.139799999999994,3396.1073699139324,3170,45.18496248088954,29.86193391638684
3389.0,34.1339,3388.822708935026,POINT (717460.756645403 5426359.671497206),2024-01-09 06:51:58.000,-41.28495715964552,-72.40358563568526,34.331757,0.49158567,5361454.5,3.0,0.00020305903,8388608.0,0.0,34.1339,3388.822708935026,3163,31.80258108768153,31.02642211077375
3371.0,34.1271,3370.884986296715,POINT (717461.2459115149 5426341.745890021),2024-01-09 06:52:06.000,-41.285087072998856,-72.40318757079973,34.094387,0.48624477,7763714.5,4.0,0.00019048063,8388608.0,0.0,34.1271,3370.884986296715,3146,0.7581394035260742,30.806547915530174
3327.0,34.08284999999999,3327.099819691045,POINT (717455.4295214292 5426298.863180198),2024-01-09 06:52:31.500,-41.28548866451372,-72.40321858029642,34.026253,0.34618002,7117033.5,4.0,0.00017501111,8388608.0,0.0,34.08284999999999,3327.099819691045,3103,2.8903975943546905,30.78112038064879
3301.0,34.060599999999994,3300.793887025452,POINT (717453.035937527 5426272.794401528),2024-01-09 06:52:45.000,-41.28571257396988,-72.40328178569575,34.723404,0.1556621,1386655.8,6.0,0.00017016442,8388608.0,0.0,34.060599999999994,3300.793887025452,3078,1.0703073607012303,31.50392923427565
3241.0,33.953,3241.176576240068,POINT (717449.1298368132 5426213.403979918),2024-01-09 06:53:12.000,-41.286196951183626,-72.40367674479205,34.151012,0.14169532,2065532.4,3.0,0.00015545989,8388608.0,0.0,33.953,3241.176576240068,3024,32.53667997457276,30.989685799209784
3148.0,33.7926,3148.1671780378533,POINT (717431.1778787478 5426122.613502535),2024-01-09 06:53:53.000,-41.28705514454534,-72.40393412109063,33.82461,0.37301466,9563302.0,4.0,0.00015212984,8388608.0,0.0,33.7926,3148.1671780378533,2944,38.40513256607983,30.75400179637533
3062.0,33.613699999999994,3062.349684683747,POINT (717431.5783774378 5426037.223898474),2024-01-09 06:54:33.000,-41.28781850285196,-72.40367316029466,33.410763,0.19401376,5829425.5,4.0,0.00013362688,8388609.0,0.0,33.613699999999994,3062.349684683747,2866,19.58328868395886,30.423858070123288
3042.0,33.6406,3041.798050260632,POINT (717426.2886018426 5426017.421495361),2024-01-09 06:54:42.000,-41.288117633867344,-72.4030917051158,32.655945,0.06468835,2800499.2,6.0,0.00014137567,8388608.0,0.0,33.6406,3041.798050260632,2847,35.712360131206644,29.689085389729485
3016.0,33.6068,3016.286666242625,POINT (717418.9382196647 5425993.026587497),2024-01-09 06:54:56.000,-41.288225574941634,-72.40368168457775,33.401714,0.8649808,28449552.0,4.0,0.00013400782,8388608.0,0.0,33.6068,3016.286666242625,2821,8.993489366440734,30.45973726939292
2995.0,33.6085,2995.333366508053,POINT (717414.8492360214 5425972.477637454),2024-01-09 06:55:05.000,-41.28842209404078,-72.40364759420282,33.446102,2.367047,53809812.0,4.0,0.00013578162,8388609.0,0.0,33.6085,2995.333366508053,2802,2.55918384024347,30.52456235879111
2972.0,33.5661,2972.399954270484,POINT (717410.206999093 5425950.020232149),2024-01-09 06:55:14.000,-41.28862890709596,-72.40366980088959,33.418797,1.2571855,31186642.0,4.0,0.00014099434,8388608.0,0.0,33.5661,2972.399954270484,2784,0.4240863960342493,30.519625778182885
2862.0,33.567899999999995,2862.331689537239,POINT (717387.0089273531 5425842.463809393),2024-01-09 06:56:05.000,-41.289552542530345,-72.40428531674843,33.392345,0.18915148,3823848.5,3.0,0.00017453596,8388608.0,0.0,33.567899999999995,2862.331689537239,2681,32.50612637172548,30.60053037569982
2752.0,33.48909999999999,2751.9975157271238,POINT (717424.2225879021 5425745.406087031),2024-01-09 06:57:11.000,-41.29038335549258,-72.40328536323011,33.168213,1.0588306,21611710.0,3.0,0.00019295185,8388608.0,0.0,33.48909999999999,2751.9975157271238,2571,14.852673873415672,30.484014331296134
2722.0,33.513863888888885,2722.2699230401017,POINT (717437.3705206675 5425724.606692891),2024-01-09 07:03:32.000,-41.29074451874605,-72.40308086487988,100.19293,1.4488537,14849465.0,6.0,0.0012833036,8388612.0,0.0,33.513863888888885,2722.2699230401017,2541,18.33781553801993,97.53772654813709
2676.0,33.4757,2676.082560193483,POINT (717416.7252861348 5425687.261245778),2024-01-09 07:04:36.000,-41.29101073112021,-72.40338998650026,33.03917,0.4707101,12043168.0,3.0,0.00023130632,8388608.0,0.0,33.4757,2676.082560193483,2495,8.905362611222328,30.429016028434702
2657.0,33.468599999999995,2657.139332277219,POINT (717414.0580967101 5425668.527771021),2024-01-09 07:04:45.000,-41.29118354945263,-72.40322630405086,32.498585,0.11698209,2086167.6,6.0,0.00024772648,8388608.0,0.0,33.468599999999995,2657.139332277219,2477,24.593963985738807,29.906907566608595
2610.0,33.434,2610.0078197743937,POINT (717410.6851911447 5425621.558280312),2024-01-09 07:05:09.000,-41.29160311433496,-72.40330330883859,33.153324,1.1222597,17483044.0,4.0,0.00025673225,8388608.0,0.0,33.434,2610.0078197743937,2432,20.08703504358566,30.60761693627321
2570.0,33.417399999999994,2569.90368933172,POINT (717406.770131994 5425581.69846607),2024-01-09 07:05:29.500,-41.291920938136094,-72.40393232969643,33.108986,1.3380624,18453642.0,4.0,0.00027003247,8388608.0,0.0,33.417399999999994,2569.90368933172,2395,30.10863658647404,30.602395052086752
2523.0,33.328599999999994,2522.9795945098235,POINT (717395.1903005006 5425536.916850475),2024-01-09 07:05:57.000,-41.29230389445474,-72.40380900899447,33.267956,0.9868669,18924866.0,4.0,0.00032510966,8388608.0,0.0,33.328599999999994,2522.9795945098235,2348,10.740545388456178,30.807133114060377
2499.0,33.331,2498.732041438781,POINT (717385.7268725832 5425514.616665697),2024-01-09 07:06:11.000,-41.292527175208456,-72.4039212070594,33.128376,0.7569574,25419332.0,4.0,0.0003512967,8388608.0,0.0,33.331,2498.732041438781,2324,10.45240632939387,30.691203298808247
