rounded_cumulative_distance,Height(m),cumulative_distance,geometry,Datetime,latitude,longitude,height,water_frac,coherent_power,classification,missed_detection_rate,geolocation_qual,index_right,nearest_GNSS_height,nearest_GNSS_dist,nearest_index,distance_to_nearest,height_detrended
7110.0,123.8621,7110.0859476582245,POINT (713156.4777726883 5437854.941857495),2023-12-30 08:56:03.000,-41.182676192313245,-72.45845348768182,123.58355,0.3902997,4200511.5,3.0,0.0015970485,8388608.0,0.0,123.8621,7110.0859476582245,4638,11.026645086788497,54.183057528020356
7091.0,123.7482,7091.255295594805,POINT (713144.1339237117 5437840.773030258),2023-12-30 08:56:12.000,-41.182731287753725,-72.45875523025313,123.98638,0.08738139,1360167.1,6.0,0.0019606778,8388608.0,0.0,123.7482,7091.255295594805,4622,4.919403726772076,54.76969072482984
7087.0,123.8098,7087.329917360641,POINT (713141.4208545967 5437837.939055699),2023-12-30 08:56:13.000,-41.18306584429993,-72.45836690922062,122.92248,0.101613015,1582458.1,6.0,0.0014841357,8388608.0,0.0,123.8098,7087.329917360641,4619,44.20482625410512,53.74410575851512
7083.0,123.8243,7083.469072333455,POINT (713138.4783198317 5437835.440214984),2023-12-30 08:56:14.000,-41.1829158479791,-72.45865566237308,123.36541,0.2517054,2969747.2,3.0,0.0017492728,8388608.0,0.0,123.8243,7083.469072333455,4616,15.518518967451245,54.22472089315586
7049.0,123.7961,7048.587102543812,POINT (713112.6838934848 5437811.997365351),2023-12-30 08:56:29.000,-41.18316270249408,-72.45889736533911,123.10498,0.39980623,4680217.5,3.0,0.001861679,8388608.0,0.0,123.7961,7048.587102543812,4588,21.18016231338768,54.304768617281155
7018.0,123.7121,7017.825438662389,POINT (713090.5265990882 5437790.702410113),2023-12-30 08:56:42.000,-41.18339932596143,-72.45908301890933,122.90612,0.3635702,4559370.5,3.0,0.0020462305,8388608.0,0.0,123.7121,7017.825438662389,4562,28.489086825494912,54.40616864765835
7017.0,123.72,7016.701342388123,POINT (713089.7426068668 5437789.896836634),2023-12-30 08:56:42.000,-41.1830810041346,-72.4595601749574,123.11957,0.9928788,10467286.0,3.0,0.002145698,8388608.0,0.0,123.72,7016.701342388123,4561,24.91888301418749,54.63059078436588
7004.0,123.6702,7004.119014863246,POINT (713081.4264026873 5437780.45672184),2023-12-30 08:56:48.000,-41.18327411865312,-72.45950756709539,123.182846,0.2207455,2739665.0,4.0,0.0022706739,8388608.0,0.0,123.6702,7004.119014863246,4550,7.785977347166576,54.816681013771614
6971.0,123.5815,6970.943636530381,POINT (713058.0994473004 5437756.945931993),2023-12-30 08:57:04.000,-41.18351868211671,-72.45973671409934,122.942085,0.86601764,9499582.0,6.0,0.0024685627,8388608.0,0.0,123.5815,6970.943636530381,4518,3.262282396647123,54.89973995226384
6963.0,123.5705,6963.276911446721,POINT (713053.1141474767 5437751.12521865),2023-12-30 08:57:07.000,-41.18339197531007,-72.46015306339785,123.22627,0.12019748,1869277.1,3.0,0.0027775818,8388608.0,0.0,123.5705,6963.276911446721,4511,39.40551290737922,55.25875871663324
6951.0,123.5392,6950.812558672408,POINT (713044.8078638985 5437741.861956466),2023-12-30 08:57:13.000,-41.18357271631794,-72.46003266553862,123.36598,1.2762806,15138374.0,6.0,0.0030063444,8388608.0,0.0,123.5392,6950.812558672408,4500,18.52880990002795,55.52013141202818
6945.0,123.4482,6944.900110674926,POINT (713040.9219156065 5437737.408029965),2023-12-30 08:57:15.000,-41.18374348868664,-72.45985762872834,122.8185,0.5092992,5559353.5,3.0,0.0027679172,8388608.0,0.0,123.4482,6944.900110674926,4495,4.886693566345285,55.03036193842138
6925.0,123.4067,6924.883758501203,POINT (713030.9344838335 5437720.15878353),2023-12-30 08:57:24.000,-41.1838123835035,-72.46023497501079,123.15915,0.86555314,9650977.0,3.0,0.0033464425,8388608.0,0.0,123.4067,6924.883758501203,4477,19.49122269622309,55.56638857782845
6914.0,123.3733,6914.169919565344,POINT (713026.4578808891 5437710.428045109),2023-12-30 08:57:29.000,-41.18397803460244,-72.46003186385417,122.63798,0.9241458,10389084.0,3.0,0.0030448746,8388609.0,0.0,123.3733,6914.169919565344,4467,3.400157562913933,55.14979476774906
6900.0,123.2999,6900.201922244554,POINT (713021.0013688907 5437697.5743708955),2023-12-30 08:57:36.000,-41.18403207937304,-72.4603278807042,123.07011,0.74021745,9083993.0,3.0,0.0036832795,8388608.0,0.0,123.2999,6900.201922244554,4454,17.578804286058087,55.71826431414081
6883.0,123.1941,6883.312687778138,POINT (713016.9822416438 5437681.182674095),2023-12-30 08:57:44.000,-41.184225000693054,-72.46027422022325,122.39497,0.3342748,5062229.0,3.0,0.0033025888,8388609.0,0.0,123.1941,6883.312687778138,4438,8.643959151659853,55.20797762225449
